0.06258490566037737, -0.030018867924528306, 4930369.773006926
x  y   Ex  Ey
1.682389937106919253e-02    -2.677358490566038307e-02    1.377622089500089169e+04    -1.663080928099381970e+06
1.816981132075472238e-02    -2.677358490566038307e-02    2.334604379680542115e+04    -1.654572584507429739e+06
1.951572327044025223e-02    -2.677358490566038307e-02    3.560888895895064343e+04    -1.645697009304367239e+06
2.086163522012578209e-02    -2.677358490566038307e-02    2.991476256343318892e+04    -1.637748108225117670e+06
2.220754716981131194e-02    -2.677358490566038307e-02    4.541242371039262071e+04    -1.627937656464366941e+06
2.355345911949686954e-02    -2.677358490566038307e-02    6.123628103768474102e+04    -1.614114143206370296e+06
2.489937106918239940e-02    -2.677358490566038307e-02    9.146593724123992433e+04    -1.618716227762762457e+06
2.624528301886792925e-02    -2.677358490566038307e-02    8.553102290212758817e+04    -1.603109508683662862e+06
2.759119496855345910e-02    -2.677358490566038307e-02    1.127324773772146582e+05    -1.594208293729073368e+06
2.893710691823898895e-02    -2.677358490566038307e-02    1.510126384280556813e+05    -1.587813918754639104e+06
3.028301886792454656e-02    -2.677358490566038307e-02    1.892471842833292612e+05    -1.585789670821705600e+06
3.162893081761007641e-02    -2.677358490566038307e-02    2.109360465194116405e+05    -1.572487835975508438e+06
-3.162893081761006253e-02    -2.515094339622642172e-02    -2.205991553085499909e+05    -1.620240327754802303e+06
-3.028301886792451880e-02    -2.515094339622642172e-02    -1.780052129749684827e+05    -1.616792149279400706e+06
-2.893710691823898895e-02    -2.515094339622642172e-02    -1.581543427841977391e+05    -1.628909110323081724e+06
-2.759119496855345910e-02    -2.515094339622642172e-02    -1.238698619694644585e+05    -1.630549774534363532e+06
-2.624528301886791537e-02    -2.515094339622642172e-02    -9.503033258580307302e+04    -1.632978372541396646e+06
-2.489937106918238552e-02    -2.515094339622642172e-02    -8.057179917906403716e+04    -1.627653100727035897e+06
-2.355345911949685567e-02    -2.515094339622642172e-02    -7.096650295638114039e+04    -1.637831815052350750e+06
-2.220754716981131194e-02    -2.515094339622642172e-02    -5.131487223659674783e+04    -1.644548243809613399e+06
-2.086163522012578209e-02    -2.515094339622642172e-02    -5.131487223659674783e+04    -1.644548243809613399e+06
-1.951572327044025223e-02    -2.515094339622642172e-02    -3.543015620955128543e+04    -1.651975402603593422e+06
-1.816981132075470851e-02    -2.515094339622642172e-02    -2.292118401664054545e+04    -1.659790907617092365e+06
-1.682389937106917865e-02    -2.515094339622642172e-02    -2.689267052465622328e+04    -1.666099284482587827e+06
