x  y   Ex  Ey
-2.893710691823898895e-02    -2.515094339622642172e-02    -1.242051264206685300e+04    -1.712115918534237193e+06
-2.759119496855345910e-02    -2.515094339622642172e-02    -8.343479120361089372e+03    -1.711533042961601168e+06
-2.624528301886791537e-02    -2.515094339622642172e-02    -8.343479120361089372e+03    -1.711533042961601168e+06
-2.489937106918238552e-02    -2.515094339622642172e-02    -5.416184081011252601e+03    -1.710031188203035621e+06
-2.355345911949685567e-02    -2.515094339622642172e-02    -4.162112875455139147e+03    -1.709669051372429356e+06
-2.220754716981131194e-02    -2.515094339622642172e-02    -3.432054597828162514e+03    -1.710507937901512487e+06
-2.086163522012578209e-02    -2.515094339622642172e-02    -2.522673494936463612e+03    -1.710332491936979815e+06
-1.951572327044025223e-02    -2.515094339622642172e-02    -1.394425459219587538e+03    -1.710922078355952865e+06
-1.816981132075470851e-02    -2.515094339622642172e-02    -1.012672083136386050e+03    -1.710397268734553130e+06
-1.682389937106917865e-02    -2.515094339622642172e-02    -3.033982221256132448e+02    -1.711101511526651680e+06
-1.547798742138364880e-02    -2.515094339622642172e-02    1.390098451217156423e+02    -1.711277006269288249e+06
-1.413207547169810507e-02    -2.515094339622642172e-02    4.801045804854663857e+02    -1.711881304984051734e+06
-1.278616352201257522e-02    -2.515094339622642172e-02    4.801045804854663857e+02    -1.711881304984051734e+06
-1.144025157232704537e-02    -2.515094339622642172e-02    9.429503520764984614e+02    -1.712355674500104971e+06
-1.009433962264150164e-02    -2.515094339622642172e-02    1.097043174688264116e+03    -1.712622950086559169e+06
-8.748427672955971790e-03    -2.515094339622642172e-02    9.264403395579662401e+02    -1.712847846960661002e+06
-7.402515723270441939e-03    -2.515094339622642172e-02    8.030597817734155797e+02    -1.713240276830061106e+06
-6.056603773584898209e-03    -2.515094339622642172e-02    7.921623681061290654e+02    -1.713459319622485898e+06
-4.710691823899368358e-03    -2.515094339622642172e-02    5.966243725739089996e+02    -1.713522820913122268e+06
-3.364779874213838506e-03    -2.515094339622642172e-02    6.207127641626929062e+02    -1.713895548521592980e+06
-2.018867924528294777e-03    -2.515094339622642172e-02    2.276357564693589666e+02    -1.713986354415896116e+06
-6.729559748427649257e-04    -2.515094339622642172e-02    2.475016844579475972e+01    -1.714071389519952238e+06
6.729559748427788035e-04    -2.515094339622642172e-02    -1.180294092582481511e+02    -1.713914206204251153e+06
2.018867924528308655e-03    -2.515094339622642172e-02    -3.118104979459271817e+02    -1.713908317587478785e+06
3.364779874213838506e-03    -2.515094339622642172e-02    -7.170929189226681046e+02    -1.713745098402607255e+06
4.710691823899382236e-03    -2.515094339622642172e-02    -7.170929189226681046e+02    -1.713745098402607255e+06
